season,date,home,away,home_goals,away_goals,is_draw
2017,2017-11-25T15:00:00+00:00,Crystal Palace,Stoke City,2,1,False
2017,2017-11-25T15:00:00+00:00,Swansea,Bournemouth,0,0,True
2017,2017-11-25T17:30:00+00:00,Liverpool,Chelsea,1,1,True
2017,2017-11-26T13:30:00+00:00,Southampton,Everton,4,1,False
2017,2017-11-26T14:00:00+00:00,Burnley,Arsenal,0,1,False
2017,2017-11-26T16:00:00+00:00,Huddersfield,Manchester City,1,2,False
2017,2017-11-28T19:45:00+00:00,Leicester,Tottenham,2,1,False
2017,2017-11-28T19:45:00+00:00,Brighton,Crystal Palace,0,0,True
2017,2017-11-28T20:00:00+00:00,Watford,Manchester United,2,4,False
2017,2017-11-28T20:00:00+00:00,West Brom,Newcastle,2,2,True
2017,2017-11-29T19:45:00+00:00,Bournemouth,Burnley,1,2,False
2017,2017-11-29T19:45:00+00:00,Arsenal,Huddersfield,5,0,False
2017,2017-11-29T19:45:00+00:00,Chelsea,Swansea,1,0,False
2017,2017-11-29T20:00:00+00:00,Everton,West Ham,4,0,False
2017,2017-11-29T20:00:00+00:00,Manchester City,Southampton,2,1,False
2017,2017-11-29T20:00:00+00:00,Stoke City,Liverpool,0,3,False
2017,2017-12-02T12:30:00+00:00,Chelsea,Newcastle,3,1,False
2017,2017-12-02T15:00:00+00:00,Watford,Tottenham,1,1,True
2017,2017-12-02T15:00:00+00:00,Everton,Huddersfield,2,0,False
2017,2017-12-02T15:00:00+00:00,Leicester,Burnley,1,0,False
2017,2017-12-02T15:00:00+00:00,Brighton,Liverpool,1,5,False
2017,2017-12-02T15:00:00+00:00,West Brom,Crystal Palace,0,0,True
2017,2017-12-02T15:00:00+00:00,Stoke City,Swansea,2,1,False
2017,2017-12-02T17:30:00+00:00,Arsenal,Manchester United,1,3,False
2017,2017-12-03T13:30:00+00:00,Bournemouth,Southampton,1,1,True
2017,2017-12-03T16:00:00+00:00,Manchester City,West Ham,2,1,False
2017,2017-12-09T12:30:00+00:00,West Ham,Chelsea,1,0,False
2017,2017-12-09T15:00:00+00:00,Huddersfield,Brighton,2,0,False
2017,2017-12-09T15:00:00+00:00,Burnley,Watford,1,0,False
2017,2017-12-09T15:00:00+00:00,Tottenham,Stoke City,5,1,False
2017,2017-12-09T15:00:00+00:00,Crystal Palace,Bournemouth,2,2,True
2017,2017-12-09T15:00:00+00:00,Swansea,West Brom,1,0,False
2017,2017-12-09T17:30:00+00:00,Newcastle,Leicester,2,3,False
2017,2017-12-10T12:00:00+00:00,Southampton,Arsenal,1,1,True
2017,2017-12-10T14:15:00+00:00,Liverpool,Everton,1,1,True
2017,2017-12-10T16:30:00+00:00,Manchester United,Manchester City,1,2,False
2017,2017-12-12T19:45:00+00:00,Burnley,Stoke City,1,0,False
2017,2017-12-12T20:00:00+00:00,Huddersfield,Chelsea,1,3,False
2017,2017-12-12T20:00:00+00:00,Crystal Palace,Watford,2,1,False
2017,2017-12-13T19:45:00+00:00,Newcastle,Everton,0,1,False
2017,2017-12-13T19:45:00+00:00,Southampton,Leicester,1,4,False
2017,2017-12-13T19:45:00+00:00,Swansea,Manchester City,0,4,False
2017,2017-12-13T20:00:00+00:00,Manchester United,Bournemouth,1,0,False
2017,2017-12-13T20:00:00+00:00,Liverpool,West Brom,0,0,True
2017,2017-12-13T20:00:00+00:00,Tottenham,Brighton,2,0,False
2017,2017-12-13T20:00:00+00:00,West Ham,Arsenal,0,0,True
2017,2017-12-16T12:30:00+00:00,Leicester,Crystal Palace,0,3,False
2017,2017-12-16T15:00:00+00:00,Watford,Huddersfield,1,4,False
2017,2017-12-16T15:00:00+00:00,Arsenal,Newcastle,1,0,False
2017,2017-12-16T15:00:00+00:00,Chelsea,Southampton,1,0,False
2017,2017-12-16T15:00:00+00:00,Brighton,Burnley,0,0,True
2017,2017-12-16T16:00:00+00:00,Stoke City,West Ham,0,3,False
2017,2017-12-16T17:30:00+00:00,Manchester City,Tottenham,4,1,False
2017,2017-12-17T14:15:00+00:00,West Brom,Manchester United,1,2,False
2017,2017-12-17T16:30:00+00:00,Bournemouth,Liverpool,0,4,False
2017,2017-12-18T20:00:00+00:00,Everton,Swansea,3,1,False
2017,2017-12-22T19:45:00+00:00,Arsenal,Liverpool,3,3,True
2017,2017-12-23T12:30:00+00:00,Everton,Chelsea,0,0,True
2017,2017-12-23T15:00:00+00:00,Southampton,Huddersfield,1,1,True
2017,2017-12-23T15:00:00+00:00,West Ham,Newcastle,2,3,False
2017,2017-12-23T15:00:00+00:00,Manchester City,Bournemouth,4,0,False
2017,2017-12-23T15:00:00+00:00,Brighton,Watford,1,0,False
2017,2017-12-23T15:00:00+00:00,Stoke City,West Brom,3,1,False
2017,2017-12-23T15:00:00+00:00,Swansea,Crystal Palace,1,1,True
2017,2017-12-23T17:30:00+00:00,Burnley,Tottenham,0,3,False
2017,2017-12-23T19:45:00+00:00,Leicester,Manchester United,2,2,True
2017,2017-12-26T12:30:00+00:00,Tottenham,Southampton,5,2,False
2017,2017-12-26T15:00:00+00:00,Manchester United,Burnley,2,2,True
2017,2017-12-26T15:00:00+00:00,Bournemouth,West Ham,3,3,True
2017,2017-12-26T15:00:00+00:00,Huddersfield,Stoke City,1,1,True
2017,2017-12-26T15:00:00+00:00,Watford,Leicester,2,1,False
2017,2017-12-26T15:00:00+00:00,Chelsea,Brighton,2,0,False
2017,2017-12-26T15:00:00+00:00,West Brom,Everton,0,0,True
2017,2017-12-26T17:30:00+00:00,Liverpool,Swansea,5,0,False
2017,2017-12-27T19:45:00+00:00,Newcastle,Manchester City,0,1,False
2017,2017-12-28T20:00:00+00:00,Crystal Palace,Arsenal,2,3,False
2017,2017-12-30T15:00:00+00:00,Newcastle,Brighton,0,0,True
2017,2017-12-30T15:00:00+00:00,Bournemouth,Everton,2,1,False
2017,2017-12-30T15:00:00+00:00,Huddersfield,Burnley,0,0,True
2017,2017-12-30T15:00:00+00:00,Watford,Swansea,1,2,False
2017,2017-12-30T15:00:00+00:00,Liverpool,Leicester,2,1,False
2017,2017-12-30T15:00:00+00:00,Chelsea,Stoke City,5,0,False
2017,2017-12-30T17:30:00+00:00,Manchester United,Southampton,0,0,True
2017,2017-12-31T12:00:00+00:00,Crystal Palace,Manchester City,0,0,True
2017,2017-12-31T16:30:00+00:00,West Brom,Arsenal,1,1,True
2017,2018-01-01T12:30:00+00:00,Brighton,Bournemouth,2,2,True
2017,2018-01-01T15:00:00+00:00,Burnley,Liverpool,1,2,False
2017,2018-01-01T15:00:00+00:00,Leicester,Huddersfield,3,0,False
2017,2018-01-01T15:00:00+00:00,Stoke City,Newcastle,0,1,False
2017,2018-01-01T17:30:00+00:00,Everton,Manchester United,0,2,False
2017,2018-01-02T19:45:00+00:00,Southampton,Crystal Palace,1,2,False
2017,2018-01-02T19:45:00+00:00,West Ham,West Brom,2,1,False
2017,2018-01-02T19:45:00+00:00,Swansea,Tottenham,0,2,False
2017,2018-01-02T20:00:00+00:00,Manchester City,Watford,3,1,False
2017,2018-01-03T19:45:00+00:00,Arsenal,Chelsea,2,2,True
2017,2018-01-04T20:00:00+00:00,Tottenham,West Ham,1,1,True
2017,2018-01-13T15:00:00+00:00,Newcastle,Swansea,1,1,True
2017,2018-01-13T15:00:00+00:00,Huddersfield,West Ham,1,4,False
2017,2018-01-13T15:00:00+00:00,Watford,Southampton,2,2,True
2017,2018-01-13T15:00:00+00:00,Chelsea,Leicester,0,0,True
2017,2018-01-13T15:00:00+00:00,Crystal Palace,Burnley,1,0,False
2017,2018-01-13T15:00:00+00:00,West Brom,Brighton,2,0,False
2017,2018-01-13T17:30:00+00:00,Tottenham,Everton,4,0,False
2017,2018-01-14T13:30:00+00:00,Bournemouth,Arsenal,2,1,False
2017,2018-01-14T16:00:00+00:00,Liverpool,Manchester City,4,3,False
2017,2018-01-15T20:00:00+00:00,Manchester United,Stoke City,3,0,False
2017,2018-01-20T12:30:00+00:00,Brighton,Chelsea,0,4,False
2017,2018-01-20T15:00:00+00:00,Arsenal,Crystal Palace,4,1,False
2017,2018-01-20T15:00:00+00:00,Burnley,Manchester United,0,1,False
2017,2018-01-20T15:00:00+00:00,Everton,West Brom,1,1,True
2017,2018-01-20T15:00:00+00:00,Leicester,Watford,2,0,False
2017,2018-01-20T15:00:00+00:00,West Ham,Bournemouth,1,1,True
2017,2018-01-20T15:00:00+00:00,Stoke City,Huddersfield,2,0,False
2017,2018-01-20T17:30:00+00:00,Manchester City,Newcastle,3,1,False
2017,2018-01-21T16:00:00+00:00,Southampton,Tottenham,1,1,True
2017,2018-01-22T20:00:00+00:00,Swansea,Liverpool,1,0,False
2017,2018-01-30T19:45:00+00:00,West Ham,Crystal Palace,1,1,True
2017,2018-01-30T19:45:00+00:00,Swansea,Arsenal,3,1,False
2017,2018-01-30T20:00:00+00:00,Huddersfield,Liverpool,0,3,False
2017,2018-01-31T19:45:00+00:00,Newcastle,Burnley,1,1,True
2017,2018-01-31T19:45:00+00:00,Southampton,Brighton,1,1,True
2017,2018-01-31T19:45:00+00:00,Everton,Leicester,2,1,False
2017,2018-01-31T19:45:00+00:00,Chelsea,Bournemouth,0,3,False
2017,2018-01-31T20:00:00+00:00,Tottenham,Manchester United,2,0,False
2017,2018-01-31T20:00:00+00:00,Manchester City,West Brom,3,0,False
2017,2018-01-31T20:00:00+00:00,Stoke City,Watford,0,0,True
2017,2018-02-03T12:30:00+00:00,Burnley,Manchester City,1,1,True
2017,2018-02-03T15:00:00+00:00,Manchester United,Huddersfield,2,0,False
2017,2018-02-03T15:00:00+00:00,Bournemouth,Stoke City,2,1,False
2017,2018-02-03T15:00:00+00:00,Leicester,Swansea,1,1,True
2017,2018-02-03T15:00:00+00:00,Brighton,West Ham,3,1,False
2017,2018-02-03T15:00:00+00:00,West Brom,Southampton,2,3,False
2017,2018-02-03T17:30:00+00:00,Arsenal,Everton,5,1,False
2017,2018-02-04T14:15:00+00:00,Crystal Palace,Newcastle,1,1,True
2017,2018-02-04T16:30:00+00:00,Liverpool,Tottenham,2,2,True
2017,2018-02-05T20:00:00+00:00,Watford,Chelsea,4,1,False
2017,2018-02-10T12:30:00+00:00,Tottenham,Arsenal,1,0,False
2017,2018-02-10T15:00:00+00:00,Everton,Crystal Palace,3,1,False
2017,2018-02-10T15:00:00+00:00,West Ham,Watford,2,0,False
2017,2018-02-10T15:00:00+00:00,Stoke City,Brighton,1,1,True
2017,2018-02-10T15:00:00+00:00,Swansea,Burnley,1,0,False
2017,2018-02-10T17:30:00+00:00,Manchester City,Leicester,5,1,False
2017,2018-02-11T12:00:00+00:00,Huddersfield,Bournemouth,4,1,False
2017,2018-02-11T14:15:00+00:00,Newcastle,Manchester United,1,0,False
2017,2018-02-11T16:30:00+00:00,Southampton,Liverpool,0,2,False
2017,2018-02-12T20:00:00+00:00,Chelsea,West Brom,3,0,False
2017,2018-02-24T12:30:00+00:00,Leicester,Stoke City,1,1,True
2017,2018-02-24T15:00:00+00:00,Bournemouth,Newcastle,2,2,True
2017,2018-02-24T15:00:00+00:00,Liverpool,West Ham,4,1,False
2017,2018-02-24T15:00:00+00:00,Burnley,Southampton,1,1,True
2017,2018-02-24T15:00:00+00:00,Brighton,Swansea,4,1,False
2017,2018-02-24T15:00:00+00:00,West Brom,Huddersfield,1,2,False
2017,2018-02-24T17:30:00+00:00,Watford,Everton,1,0,False
2017,2018-02-25T12:00:00+00:00,Crystal Palace,Tottenham,0,1,False
2017,2018-02-25T14:05:00+00:00,Manchester United,Chelsea,2,1,False
2017,2018-03-01T19:45:00+00:00,Arsenal,Manchester City,0,3,False
2017,2018-03-03T12:30:00+00:00,Burnley,Everton,2,1,False
2017,2018-03-03T15:00:00+00:00,Watford,West Brom,1,0,False
2017,2018-03-03T15:00:00+00:00,Southampton,Stoke City,0,0,True
2017,2018-03-03T15:00:00+00:00,Leicester,Bournemouth,1,1,True
2017,2018-03-03T15:00:00+00:00,Tottenham,Huddersfield,2,0,False
2017,2018-03-03T15:00:00+00:00,Swansea,West Ham,4,1,False
2017,2018-03-03T17:30:00+00:00,Liverpool,Newcastle,2,0,False
2017,2018-03-04T13:30:00+00:00,Brighton,Arsenal,2,1,False
2017,2018-03-04T16:00:00+00:00,Manchester City,Chelsea,1,0,False
2017,2018-03-05T20:00:00+00:00,Crystal Palace,Manchester United,2,3,False
2017,2018-03-10T12:30:00+00:00,Manchester United,Liverpool,2,1,False
2017,2018-03-10T15:00:00+00:00,Newcastle,Southampton,3,0,False
2017,2018-03-10T15:00:00+00:00,Huddersfield,Swansea,0,0,True
2017,2018-03-10T15:00:00+00:00,Everton,Brighton,2,0,False
2017,2018-03-10T15:00:00+00:00,West Ham,Burnley,0,3,False
2017,2018-03-10T15:00:00+00:00,West Brom,Leicester,1,4,False
2017,2018-03-10T17:30:00+00:00,Chelsea,Crystal Palace,2,1,False
2017,2018-03-11T13:30:00+00:00,Arsenal,Watford,3,0,False
2017,2018-03-11T16:00:00+00:00,Bournemouth,Tottenham,1,4,False
2017,2018-03-12T20:00:00+00:00,Stoke City,Manchester City,0,2,False
2017,2018-03-17T15:00:00+00:00,Bournemouth,West Brom,2,1,False
2017,2018-03-17T15:00:00+00:00,Huddersfield,Crystal Palace,0,2,False
2017,2018-03-17T15:00:00+00:00,Stoke City,Everton,1,2,False
2017,2018-03-17T17:30:00+00:00,Liverpool,Watford,5,0,False
2017,2018-03-31T11:30:00+00:00,Crystal Palace,Liverpool,1,2,False
2017,2018-03-31T14:00:00+00:00,Manchester United,Swansea,2,0,False
2017,2018-03-31T14:00:00+00:00,Newcastle,Huddersfield,1,0,False
2017,2018-03-31T14:00:00+00:00,Watford,Bournemouth,2,2,True
2017,2018-03-31T14:00:00+00:00,West Ham,Southampton,3,0,False
2017,2018-03-31T14:00:00+00:00,Brighton,Leicester,0,2,False
2017,2018-03-31T14:00:00+00:00,West Brom,Burnley,1,2,False
2017,2018-03-31T16:30:00+00:00,Everton,Manchester City,1,3,False
2017,2018-04-01T12:30:00+00:00,Arsenal,Stoke City,3,0,False
2017,2018-04-01T15:00:00+00:00,Chelsea,Tottenham,1,3,False
2017,2018-04-07T11:30:00+00:00,Everton,Liverpool,0,0,True
2017,2018-04-07T14:00:00+00:00,Bournemouth,Crystal Palace,2,2,True
2017,2018-04-07T14:00:00+00:00,Watford,Burnley,1,2,False
2017,2018-04-07T14:00:00+00:00,Leicester,Newcastle,1,2,False
2017,2018-04-07T14:00:00+00:00,Brighton,Huddersfield,1,1,True
2017,2018-04-07T14:00:00+00:00,West Brom,Swansea,1,1,True
2017,2018-04-07T14:00:00+00:00,Stoke City,Tottenham,1,2,False
2017,2018-04-07T16:30:00+00:00,Manchester City,Manchester United,2,3,False
2017,2018-04-08T13:15:00+00:00,Arsenal,Southampton,3,2,False
2017,2018-04-08T15:30:00+00:00,Chelsea,West Ham,1,1,True
2017,2018-04-14T11:30:00+00:00,Southampton,Chelsea,2,3,False
2017,2018-04-14T14:00:00+00:00,Huddersfield,Watford,1,0,False
2017,2018-04-14T14:00:00+00:00,Burnley,Leicester,2,1,False
2017,2018-04-14T14:00:00+00:00,Crystal Palace,Brighton,3,2,False
2017,2018-04-14T14:00:00+00:00,Swansea,Everton,1,1,True
2017,2018-04-14T16:30:00+00:00,Liverpool,Bournemouth,3,0,False
2017,2018-04-14T18:45:00+00:00,Tottenham,Manchester City,1,3,False
2017,2018-04-15T12:30:00+00:00,Newcastle,Arsenal,2,1,False
2017,2018-04-15T15:00:00+00:00,Manchester United,West Brom,0,1,False
2017,2018-04-16T19:00:00+00:00,West Ham,Stoke City,1,1,True
2017,2018-04-17T18:45:00+00:00,Brighton,Tottenham,1,1,True
2017,2018-04-18T18:45:00+00:00,Bournemouth,Manchester United,0,2,False
2017,2018-04-19T18:45:00+00:00,Burnley,Chelsea,1,2,False
2017,2018-04-19T18:45:00+00:00,Leicester,Southampton,0,0,True
2017,2018-04-21T11:30:00+00:00,West Brom,Liverpool,2,2,True
2017,2018-04-21T14:00:00+00:00,Watford,Crystal Palace,0,0,True
2017,2018-04-22T12:30:00+00:00,Arsenal,West Ham,4,1,False
2017,2018-04-22T12:30:00+00:00,Stoke City,Burnley,1,1,True
2017,2018-04-22T15:30:00+00:00,Manchester City,Swansea,5,0,False
2017,2018-04-23T19:00:00+00:00,Everton,Newcastle,1,0,False
2017,2018-04-28T11:30:00+00:00,Liverpool,Stoke City,0,0,True
2017,2018-04-28T14:00:00+00:00,Newcastle,West Brom,0,1,False
2017,2018-04-28T14:00:00+00:00,Huddersfield,Everton,0,2,False
2017,2018-04-28T14:00:00+00:00,Southampton,Bournemouth,2,1,False
2017,2018-04-28T14:00:00+00:00,Burnley,Brighton,0,0,True
2017,2018-04-28T14:00:00+00:00,Crystal Palace,Leicester,5,0,False
2017,2018-04-28T16:30:00+00:00,Swansea,Chelsea,0,1,False
2017,2018-04-29T13:15:00+00:00,West Ham,Manchester City,1,4,False
2017,2018-04-29T15:30:00+00:00,Manchester United,Arsenal,2,1,False
2017,2018-04-30T19:00:00+00:00,Tottenham,Watford,2,0,False
2017,2018-05-04T19:00:00+00:00,Brighton,Manchester United,1,0,False
2017,2018-05-05T11:30:00+00:00,Stoke City,Crystal Palace,1,2,False
2017,2018-05-05T14:00:00+00:00,Bournemouth,Swansea,1,0,False
2017,2018-05-05T14:00:00+00:00,Watford,Newcastle,2,1,False
2017,2018-05-05T14:00:00+00:00,Leicester,West Ham,0,2,False
2017,2018-05-05T14:00:00+00:00,West Brom,Tottenham,1,0,False
2017,2018-05-05T16:30:00+00:00,Everton,Southampton,1,1,True
2017,2018-05-06T12:30:00+00:00,Manchester City,Huddersfield,0,0,True
2017,2018-05-06T15:30:00+00:00,Arsenal,Burnley,5,0,False
2017,2018-05-06T15:30:00+00:00,Chelsea,Liverpool,1,0,False
2017,2018-05-08T18:45:00+00:00,Swansea,Southampton,0,1,False
2017,2018-05-09T18:45:00+00:00,Leicester,Arsenal,3,1,False
2017,2018-05-09T18:45:00+00:00,Chelsea,Huddersfield,1,1,True
2017,2018-05-09T19:00:00+00:00,Tottenham,Newcastle,1,0,False
2017,2018-05-09T19:00:00+00:00,Manchester City,Brighton,3,1,False
2017,2018-05-10T18:45:00+00:00,West Ham,Manchester United,0,0,True
2017,2018-05-13T14:00:00+00:00,Manchester United,Watford,1,0,False
2017,2018-05-13T14:00:00+00:00,Newcastle,Chelsea,3,0,False
2017,2018-05-13T14:00:00+00:00,Huddersfield,Arsenal,0,1,False
2017,2018-05-13T14:00:00+00:00,Liverpool,Brighton,4,0,False
